,product_id,product_name,aisle_id,department_id,suggested_prods,suggested_aisle_ids,suggested_pro_ids,suggested_dept_id
858,859,2-Ply Everyday Napkins,54,17,"Chilpotles in Adobo Sauce,Blueberry Kombucha,Everyday Mega Pack Paper Plates,Everyday Detox Dandelion Tea","30,31,111,94","330,335,428,279","6,7,17,7"
859,860,Chicago Steak & Chop Cracked Pepper & Garlic Blend,104,13,"Skirt Steak,T Bone Steak,Tofu, Gluten Free, Garlic Pepper,Uncured Cracked Pepper Beef","122,122,14,23","692,175,904,93","12,12,20,19"
860,861,Every Woman Multivitamin,47,11,"Eco-Pac Kamut Puffs Cereal,Cheese Creations Four Cheese Cheese Sauce,Disinfectant Spray Cherry Blossom & Pomegranate Scent,Apricots","121,9,101,18","3,403,413,281,000","14,9,17,10"
861,862,Unsweetened Original Organic Soy Non-Dairy Beverage,91,16,"Non-Fat Blueberry on the Bottom Greek Yogurt,Creamy Vanilla Soy Milk Frozen Dessert,Candy, Original,Original Turkey","120,37,45,96","264,975,303,176","16,1,19,20"
862,863,ArtiHearts Fresh Grilled Artichokes,123,4,"Garlic & Herb Fresh Goat Cheese,Fresh Scent Dishwasher Cleaner,Fresh Oj,Grilled Asparagus","21,74,98,123","421,14,628,857","16,17,7,4"
863,864,Stainless Steel Strainer,10,17,"Organic Whole Grassmilk Milk,Basil Daly Bar Soap,Apricots,Quick Cooking Steel Cut Oats","84,25,18,130","3,293,331,000,697","16,11,10,14"
864,865,Automatic Toilet Bowl Cleaner Bleach & Blue Rain Clean Scent Pack,114,17,"Automatic Dish Packs, Lemon Verbena Scent,Fresh Scent Dishwasher Cleaner,Thick Gel Toilet Bowl Cleaner,Automatic Toilet Bowl Cleaner with Bleach","75,74,114,114","667,14,786,980","17,17,17,17"
865,866,Flavor & Fiber Banana Walnut Bar,3,19,"Organic Fiber Fruit Blend,Banana Chocolate Chip,Chocolate Brownie Flavor Protein Bar,Salted Caramel Lean Protein & Fiber Bar","116,52,3,3","767,602,387,25","1,1,19,19"
866,867,No Wax Floss Classic 490,20,11,"Classic Butter Microwave Popcorn,Classic Original Hummus,Classic coke,Mint Dental Floss","23,67,77,20","764,544,649,291","19,20,7,11"
867,868,Cleanse & Replenish 2-in-1 Shampoo,22,11,"Biotin & Collagen Shampoo,Lasting Color Shampoo,Daily Moisture Shampoo,Shampoo Baby Shampoo","22,22,22,102","523,55,498,956","11,11,11,18"
868,869,Organic Mango Mania ZFruit and Veggie Rope,3,19,"Organic Blueberry Blitz Fruit & Veggie Smoothie Mashups,Organic Mango Peach Carrot Kickstart Smoothie,Peach Mango Juice,Organic Ranch Veggie Dip","92,116,31,67","94,552,11,147","18,1,7,20"
869,870,Just Fruit Salad,50,19,"Italian Pasta Salad,Arugula Salad,100% Natural Just Peaches,Fruit Salad Gummi Candy","1,123,50,45","209,142,465,776","20,4,19,19"
870,871,Rose & Apricot Hair Milk,22,11,"Organic Whole Grassmilk Milk,Cat Treats Hair Ball Control Chicken,Mirabelle Brut Rose,Apricot Fruit Roll","84,41,134,50","329,779,52,919","16,8,5,19"
871,872,Power Greens,31,7,"Blueberry Kombucha,Apricots,Ultra Power Plus Laundry Detergent 54 loads,Organic Vegetable Greens & Greens Juice Blend","31,18,75,31","3,351,000,443,253","7,10,17,7"
872,873,Graduates Lil' Meals Spaghetti Rings In Meat Sauce,92,18,"Multigrain Spaghetti Style Pasta,Organic Spaghetti Style Pasta,Thick & Zesty Spaghetti Sauce Mix,Graduates Lil' Entrees Spiral Pasta In Turkey Meat Sauce With Green & Yellow Beans","131,131,104,92","375,33,600,309","9,9,13,18"
873,874,Cherry Pie,8,3,"Sore Throat Wild Cherry Lozenges,Yellow Cherry Tomato,Vegetable Pie In A Pocket Sandwich,Vegetable Pot Pie","11,83,38,38","461,494,932,258","11,4,1,1"
874,875,Ginger Berry Kombucha,31,7,"Saucy Ginger Mandarin Dressing,Rio Berry,Black Currant Kombucha,Blueberry Kombucha","89,64,31,31","898,266,336,335","13,7,7,7"
875,876,Vitamin B6 100 mg,47,11,"Aspirin 325 Mg,Pink Vitamin C 1000 Mg Pink Lemonade Drink Mix,Vitamin C 1000 Mg Tropical Drink Mix Dietary Supplement,Vitamin C Formula 1000 mg Vegetarian Tablets","133,47,47,47","499,408,366,715","11,11,11,11"
876,877,Ultra-Filtered Whole Milk,84,16,"Organic Blueberry Pomegranate Whole Milk Yogurt,Organic Whole Grassmilk Milk,Ultra Antibacterial Dish Liquid,Ultra Thin Pastrami","120,84,100,96","584,329,38,403","16,16,21,20"
877,878,Moisturizing Lavender Body Wash,25,11,"Refreshing Ocean Breeze Body Wash,For Men Odor Armor Body Wash,Antioxidant Cranberry Body Wash,Lavender Body Wash","127,127,25,25","823,296,441,474","11,11,11,11"
878,879,Baby Dry Diapers Size 4,56,18,"Snack Size Candy,Swaddlers Diapers Jumbo Pack Size Newborn,Cruisers Diapers Jumbo Pack - Size 5,Overnight Diapers Size 6","45,56,56,56","630,765,682,15","19,18,18,18"
879,880,Organic Smooth Move Chamomile Laxative Tea Bags,94,7,"Tea, Superflower, Hibiscus, Blueberry, Caffeine-Free, Bags,Snack Bags,Chai Tea Bags,Organic Chamomile Lemon Tea","94,87,94,94","447,274,281,97","7,17,7,7"
880,881,Heavy Duty Scrub Sponges,114,17,"Organic Lemon Gingersnap,Chilpotles in Adobo Sauce,Purifying Daily Detox Scrub,Non-Scratch Scrub Sponges","61,30,109,114","331,330,133,500","19,6,11,17"
881,882,Fingerling Potato,83,4,"Banana & Sweet Potato Organic Teething Wafers,Organic Yukon Gold Potato Bag,Chile Con Queso Potato Crisps,Garnet Sweet Potato (Yam)","92,83,107,83","63,391,851,581","18,4,19,4"
882,883,Peanut Butter Chocolate Chip Bar,3,19,"Peanut Butter Bars,Banana Chocolate Chip,Peanut Butter Cereal,Coconut Chocolate Chip Energy Bar","3,52,121,3","985,602,34,77","19,1,14,19"
883,884,Dried Parsley Flakes,104,13,"Freeze-Dried Edamame Veggie Snack,Coarse Grind Garlic Powder & Parsley Blend,Dried Sweetened Cranberries,Organic Dried Cranberries","50,104,117,117","508,144,248,775","19,13,19,19"
884,885,Lunchmakers Pizza Pepperoni with Nestle Crunch Bar,13,20,"Thin Crust Pepperoni & Pesto Pizza,Thin & Crispy Crust Pepperoni Pizza,Pepperoni Party Pizza,Cracker Crunchers Bologna with Nestle Butterfinger Bar LunchMakers","79,79,79,13","992,571,743,947","1,1,1,20"
885,886,Whole Grain Salad with Roasted Pecans & Mango Vinaigrette,1,20,"Italian Pasta Salad,Arugula Salad,Peach Mango Juice,Organic Roasted Garlic Vinaigrette Dressing Organic","1,123,31,89","209,142,11,962","20,4,7,13"
886,887,Creamy Supreme Buttercream Frosting,97,13,"Creamy Vanilla Soy Milk Frozen Dessert,Creamy Danish Blue Cheese Wedge,Creamy Italian Dressing Marinade,Supreme Pretzel Crackers","37,21,89,107","975,545,315,615","1,16,13,19"
887,888,Clean Freak Refreshing Dry Shampoo,22,11,"Daily Moisture Shampoo,Super Dry Beer,Refreshing Ocean Breeze Body Wash,Shampoo Baby Shampoo","22,27,127,102","498,379,823,956","11,5,11,18"
888,889,Oatnut Bread,112,3,"Injera Flat Bread,Bread, Healthy Whole Grain,Asiago Cheese Bread,Sunflower Bread","128,112,21,112","595,101,856,346","3,3,16,3"
889,890,Organic Diced Tomatoes,81,15,"Diced Pancetta,Tomatillos Tomatoes,Mild Diced Tomatoes with Green Chilis,100% Organic Diced Tomatoes","96,30,81,81","990,752,993,405","20,6,15,15"
890,891,Liquid Water Enhance Ice Van Java,100,21,"Ibuprofen Liquid Gels,Pompelmo Water,French Vanilla Ice Cream,Liquid Water Enhancer Peach Green Tea With Ginseng & Honey","133,100,37,90","455,491,276,464","11,21,1,7"
891,892,White Tea Lavender Probiotic Kefir Water No. 2,94,7,"Lavender Body Wash,Albacore Chunk White Tuna in Water,Organic Lowfat Pomegranate Acai Kefir Probiotic Cultured Milk Smoothie,Lowfat Raspberry Kefir Probiotic Cultured Milk Smoothie","25,95,120,120","474,827,515,486","11,15,16,16"
892,893,"Vitamin E Oil 45,000 IU",109,11,"Dry Nose Oil,Argan Oil of Morocco Renewing Weightless Healing Dry Oil Hair Oil,Fish Oil with Vitamin D 1000mg,Dailyfoods Vitamin D-3 2000 IU","11,22,47,47","6,214,905,596","11,11,11,11"
893,894,Greek 100 Calories Vanilla Fat Free Yogurt,120,16,"Plain Greek Goat Yogurt,Plain Fat Free Yogurt,Non-Fat Blueberry on the Bottom Greek Yogurt,Honey Vanilla Greek Yogurt","120,120,120,120","484,953,264,459","16,16,16,16"
894,895,YoKids Squeeze Organic Blueberry Blue Yogurt,120,16,"Creamline Yogurt Wild Blueberry,Vanilla Almond Butter Squeeze,Light Strawberry Blueberry Yogurt,Organic Blueberry Pomegranate Whole Milk Yogurt","120,88,120,120","339,820,9,584","16,13,16,16"
895,896,Children's Bubblegum Flavor Suspension,11,11,"Chocolate Brownie Flavor Protein Bar,Butter Flavor Pan Popcorn,Alcohol Free Maple Flavor,Lemonade Flavor Drink Mix","3,23,104,90","387,771,526,763","19,19,13,7"
896,897,Pearl Active Duopack Tampons,126,11,"Apricots,Super Plus Cardboard Applicator Unscented Tampons,Unscented Regular Sleek Tampons,White Pearl Onions","18,126,126,123","1000,411,708,31","10,11,11,4"
897,898,Saucy Ginger Mandarin Dressing,89,13,"Even & Bright Pink Lemon and Mandarin Orange Body Wash,Jasmine Tea Unfiltered Ginger Ale,Dressing Bleu Cheese,Ginger Berry Kombucha","127,77,89,31","376,73,163,875","11,7,13,7"
898,899,Colby Jack Cheese Slices,21,16,"100% Natural String Cheese Mozzarella Cheese,Cheese Creations Four Cheese Cheese Sauce,Colby Jack & Mild Cheddar Combo Pack,American Cheese Slices","21,9,21,21","505,341,352,516","16,9,16,16"
899,900,"Fava Crisps, Santa Barbara Ranch",107,19,"OPA Greek Yogurt Ranch Dressing,Spicy Jalapeno Ranch Popcorn,Organic Ranch Veggie Dip,The Santa Cruz Burrito","89,23,67,38","392,822,147,669","13,19,20,1"
900,901,Dark Chocolate Peanut Candy,45,19,"Peanut Butter Chocolate Chip Bar,Kisses Milk Chocolate Candy,Almond Spread, Dark Chocolate,Dark Chocolate Raisins","3,45,88,50","883,184,451,435","19,19,13,19"
901,902,"Baked Rice Crisps, Sour Cream & Wasabi, Medium",78,19,"Organic Rice Vinegar,Country Style Baked Beans,Ice Cream, Cookies & Cream,Perfectly Thymed Pita Crisps Baked","66,59,37,107","95,181,431,247","6,15,1,19"
902,903,Gluten Free Sugar Cones,103,19,"Gluten Free Chicken Rustica Pizza,Gluten Free Blueberry Muffin Mix,Sugar Free Mint Patties,Gluten Free Sugar Cookie Mix","79,105,45,105","414,235,382,847","1,13,19,13"
903,904,"Tofu, Gluten Free, Garlic Pepper",14,20,"Gluten Free Blueberry Muffin Mix,Gluten Free Sugar Cookie Mix,Gluten Free Sugar Cones,Silken Tofu","105,105,103,14","235,847,903,616","13,13,19,20"
904,905,Fish Oil with Vitamin D 1000mg,47,11,"Dry Nose Oil,Israeli Style Gefilte Fish,Argan Oil of Morocco Renewing Weightless Healing Dry Oil Hair Oil,Vitamin E Oil 45,000 IU","11,33,22,109","6,192,214,893","11,6,11,11"
905,906,Chamomilla 30 C,47,11,"Cheese Creations Four Cheese Cheese Sauce,Complete Health Deboned Chicken, Chicken Meal and Rice Cat Food,Organic Whole Peeled Baby Carrots,Scars Cream + SPF 30","9,41,123,118","341,342,343,719","9,8,4,11"
906,907,Premium Sliced Bacon,106,12,"Sliced Kosher Salami,Sliced Onion Bagels,Sliced American Cheese,Premium Apple Juice","96,93,21,98","374,836,769,935","20,3,16,7"
907,908,Onion & Herb Salt-Free Seasoning Blend,104,13,"Thick Cut Italian 7-Herb Blend Crispbreads,Nature's Seasons Seasoning Blend,Steakhouse Onion Burger with Garlic Seasoning,Salt Free Seasoning","78,104,5,104","841,240,171,463","19,13,13,13"
908,909,Calcium Magnesium Citrate Plus Vitamin D3 Natural Mixed Berry Flavor,47,11,"Calcium Lime & Rust Remover,Vitamin D3 1000 I.U Vegetable Capsules,Vitamin D3 Cholecalciferol Softgels,Magnesium Citrate Caplets","114,47,47,47","816,805,951,943","17,11,11,11"
909,910,Nutri-Grain Harvest Hearty Breakfast Bars Country Strawberry,48,14,"Strawberry Pomegranate,Organic Hearty Garden Vegetable Soup,Peanut Butter Bars,Vegetable Hearty Garden Soup","3,69,3,100","983,626,985,690","19,15,19,21"
910,911,"Protein Shake, Organic, Banana Creme",64,7,"Banana Chocolate Chip,Hemp Protein, Organic,High Protein Chocolate Light Milk Shake,Organic Fuel, High Protein Milk Shake, Vanilla","52,65,65,65","602,75,832,795","1,11,11,11"
911,912,Mushroom Stems & Pieces in Water,81,15,"Pompelmo Water,Wild Chanterelle Mushroom Ravioli,Organic Porcini Mushroom Risotto,Halves & Pieces Walnuts","100,12,4,17","491,165,685,168","21,9,9,13"
912,913,Dry Pasta Lasagne,131,9,"Dry Roasted Pistachios,Super Dry Beer,Linguine No 7 Pasta,Linguine Pasta","117,27,131,131","304,379,972,424","19,5,9,9"
913,914,"Cold & Cough Formula, Effervescent Tablets, Citrus",11,11,"Prenatal One, Tablets,Dual Action Beta Immune and Anti-Oxidant Effervescent Citrus,Cold Remedy, Quick Dissolve Tablets, Cherry Flavor,Vitamin C Formula 1000 mg Vegetarian Tablets","47,11,11,47","645,413,255,715","11,11,11,11"
914,915,Ultra Soft & Strong Double Roll Bath Tissue,54,17,"Ultra Thin Pastrami,Double Berry Cheesecake,Apricot Fruit Roll,Bathroom Tissue","96,37,50,54","403,672,919,940","20,1,19,17"
915,916,Majestic Roast Ground Coffee,26,7,"Coffee Liqueur,Ground Turkey Chub,Direct Trade El Diablo Dark Roast Whole Bean Coffee,Jet Fuel Dark Roast Whole Bean Coffee","124,34,26,26","522,118,712,700","5,1,7,7"
916,917,All Time Great's Candy Assortment,45,19,"Snack Size Candy,Cocktail Time Hummus,Candy, Original,Hearts Assortment","45,67,45,45","630,687,303,833","19,20,19,19"
917,918,Light Brie Soft-Ripened Cheese Mini-Wheel,2,16,"Whole Wheat Mini Toasts,Light Strawberry Blueberry Yogurt,Cheese Creations Four Cheese Cheese Sauce,Light String Cheese","78,120,9,21","681,9,341,852","19,16,9,16"
918,919,Apricot Fruit Roll,50,19,"Organic Fiber Fruit Blend,Organic Fruit Punch,Ultra Soft & Strong Double Roll Bath Tissue,Rose & Apricot Hair Milk","116,98,54,22","767,646,915,871","1,7,17,11"
919,920,Coconut Yogurt,120,16,"Organic Raw Coconut Aminos,Pure Coconut Water With Orange,Yogurt Strawberry Pomegranate,Coconut Drink, Vanilla","72,98,120,91","742,7,132,670","13,7,16,16"
920,921,Black Salt Caramel Dark Chocolate Bar,45,19,"Dark Chocolate Raisins,Organic 54% Cocoa Dark Chocolate Bar,Dark Chocolate Bar 68% Cacao,Chocolate Caramel Whey Protein Bar","50,45,45,3","435,974,749,370","19,19,19,19"
921,922,Chipotle & Roasted Garlic Seasoning,104,13,"Organic Roasted Garlic Vinaigrette Dressing Organic,Steakhouse Onion Burger with Garlic Seasoning,Organic Roasted Garlic Pasta Sauce,Chips Onion Chipotle Garlic","89,5,9,107","962,171,244,140","13,13,9,19"
922,923,Country Fresh Old Fashioned Horseradish,88,13,"Country Stew Choice Cuts In Gravy Dog Food,Fresh Oj,Country Style Baked Beans,Old Fashioned Vegetable Beef Soup","40,98,59,69","485,628,181,466","8,7,15,15"
923,924,2 In 1 Laundry Detergent,75,17,"Ultra Power Plus Laundry Detergent 54 loads,Natural Liquid Laundry Detergent - Blue Eucalyptus and Lavender,Free & Clear Natural Laundry Detergent For Sensitive Skin,HE Turbo Powder Original  Laundry Detergent","75,75,75,75","443,605,204,727","17,17,17,17"
924,925,Southern Style Diced Hash Brown Potatoes,129,1,"100% Organic Diced Tomatoes,Gold Potatoes,Diced Pancetta,Organic Diced Tomatoes","81,83,96,81","405,306,990,890","15,4,20,15"
925,926,Crispy Thin Crust White Pizza,79,1,"Thin Crust Pepperoni & Pesto Pizza,Stuffed Crust Five Cheese Pizza,Ristorante Pizza Spinaci Thin Crust Pizza,Thin & Crispy Crust Pepperoni Pizza","79,79,79,79","992,269,356,571","1,1,1,1"
926,927,"Cabernet Sauvignon, Central Coast, 2011",28,5,"Organic Lemon Gingersnap,Apricots,Most Wanted Cabernet Sauvignon Red Wine,Cabernet Sauvignon California","61,18,28,28","3,311,000,479,598","19,10,5,5"
927,928,Chunky Classic Chicken Noodle Soup,69,15,"Traditional Chicken Tuscany Soup,Habanero Lime Shrimp Flavor Ramen Noodle Soup,3rd Foods Chicken Noodle Dinner,Noodle Soup Mix With Chicken Broth","69,4,92,69","718,173,817,37","15,9,18,15"
928,929,New England Clam Chowder Condensed Soup,69,15,"Traditional Chicken Tuscany Soup,Organic Elmo Vegetable Soup,Organic Southwestern Vegetable Soup,New Mexico Chili","69,69,69,30","718,684,644,369","15,15,15,6"
929,930,ULTRACLEAN™ Cool Mint ULTRACLEAN™,20,11,"Chocolate Mint Cookie Crunch Nutrition Bar,Mint Chocolate Flavored Syrup,Sugar Free Mint Patties,Mint Dental Floss","3,103,45,20","205,16,382,291","19,19,19,11"
930,931,Lash Discovery Waterproof Mascara - Very Black,132,11,"Chinese Breakfast Black Tea,Black Currant Kombucha,Tegaderm Waterproof Transparent Dressing,Black Peppercorns","94,31,118,104","233,336,220,481","7,7,11,13"
931,932,Vegetable Pie In A Pocket Sandwich,38,1,"Peanut Butter & Strawberry Jam Sandwich,Chocolate Sandwich Cookies,Cherry Pie,Vegetable Pot Pie","38,61,8,38","100,1,874,258","1,19,3,1"
932,933,Roarin' Waters Wild Cherry Water Beverage,98,7,"Apple Sparkling Juice Beverage,Cherry Pie,Sore Throat Wild Cherry Lozenges,Sparkling Raspberry Lemonade Water Beverage","98,8,11,115","618,874,461,334","7,3,11,7"
933,934,Mini Pre-Sliced Blueberry Bagels,93,3,"Sparkling Blueberry,Sliced American Cheese,Poppy Seed Bagels,Sliced Onion Bagels","77,21,93,93","456,769,245,836","7,16,3,3"
934,935,Premium Apple Juice,98,7,"Premium Sliced Bacon,Apple Sparkling Juice Beverage,Organic Pasteurized Apple Juice,All Natural 100% Apple Juice","106,98,98,98","907,618,792,82","12,7,7,7"
935,936,Butterfinger Smooth & Crunchy Peanut Butter Cups,45,19,"Peanut Butter Chocolate Chip Bar,Multigrain Peanut Butter Cereal,Peanut Butter Bars,Peanut Butter Cereal","3,121,3,121","883,637,985,34","19,14,19,14"
936,937,Buffalo Style Chicken Strips,129,1,"Organic Spaghetti Style Pasta,Cream Style Corn,Beef Strips Portabella Complete Meals,Tri Color Tortilla Strips","131,81,38,89","33,664,540,539","9,15,1,13"
937,938,"Disinfectant Spray, Crisp Linen Scent",114,17,"Original No-Stick Cooking Spray,Rescue Remedy, Spray,Apple Cinnamon Crisp Candle,Disinfectant Spray Cherry Blossom & Pomegranate Scent","19,11,101,101","826,203,318,328","13,11,17,17"
938,939,Annie's Bunny Fruit Snacks Variety,50,19,"Fun Size Snacks,Teensy Fruits Baby Fruit Snacks Berry,Scooby-Doo! Fruit Flavored Snacks,Island Fruits Fruit Snacks","45,92,50,50","623,777,115,256","19,18,19,19"
939,940,Bathroom Tissue,54,17,"Eco-Pac Kamut Puffs Cereal,Disinfectant Spray Cherry Blossom & Pomegranate Scent,Apricots,Ultra Soft & Strong Double Roll Bath Tissue","121,101,18,54","3,403,281,000,915","14,17,10,17"
940,941,Smoked Atlantic Nova Salmon,15,12,"Smoked Ham & Oven Roasted Turkey Sub Sandwich Kit,Smoke Roasted Wild Sockeye Asian Sesame Salmon,Sausage Smoked Sweet German Brand,Salmon and Tuna Formula Dry Cat Food","96,15,106,41","158,561,995,970","20,12,12,8"
941,942,Echinacea & Elderberry Organic Herbal Tea,94,7,"Holiday Sugar Plum Spice Herbal Tea,Sleepytime Sinus Soother Herbal Tea,Super Slimming Herbal Tea,Brambleberry Herbal Tea","94,94,94,94","410,452,348,237","7,7,7,7"
942,943,Magnesium Citrate Caplets,47,11,"Organic Whole Grassmilk Milk,Apricots,Anti Diarrheal Caplets,Calcium Magnesium Citrate Plus Vitamin D3 Natural Mixed Berry Flavor","84,18,70,47","3,291,000,146,909","16,10,11,11"
943,944,Vanilla Orange Swirl Ice Cream,37,1,"Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,Vanilla Cream Soda,Ice Cream, Cookies & Cream,French Vanilla Ice Cream","37,77,37,37","130,230,431,276","1,7,1,1"
944,945,Fruit Punch Juice Drink,98,7,"Sugar Free Fruit Juicy Red Drink Mix,Green Berry Rush Juice Drink,100% Juice No Sugar Added Fruit Punch,Organic Fruit Punch","90,98,98,98","842,639,289,646","7,7,7,7"
945,946,Seasonal Oikos Greek Yogurt,120,16,"Non-Fat Blueberry on the Bottom Greek Yogurt,Tzatziki Greek Yogurt Dip,Plain Greek Goat Yogurt,Honey Vanilla Greek Yogurt","120,67,120,120","264,353,484,459","16,20,16,16"
946,947,Cracker Crunchers Bologna with Nestle Butterfinger Bar LunchMakers,13,20,"Butterfinger Smooth & Crunchy Peanut Butter Cups,Sprouted Kale Cracker,Uncured Turkey Bologna,Lunchmakers Pizza Pepperoni with Nestle Crunch Bar","45,78,100,13","936,103,110,885","19,19,21,20"
947,948,Superior Spot & Film Protection Jet-Dry Dishwasher Rinse Aid,74,17,"Cavity Protection Regular Flavor Toothpaste,Super Dry Beer,Jet Fuel Dark Roast Whole Bean Coffee,Fresh Scent Dishwasher Cleaner","20,27,26,74","976,379,700,14","11,5,7,17"
948,949,Sensitive Shave Gel with Aloe,55,11,"Peach Aloe Vera Drink,Key Lime Moisture Shave,White Writing Gel,Satin Care Sensitive Skin Shave Gel","98,55,97,55","677,957,357,632","7,11,13,11"
949,950,Toll House Ultimate Chocolate Peanut Butter Deluxe Cookie Dough,105,13,"Cookie Dough Performance Energy,Peanut Butter Bars,Peanut Butter Cereal,Peanut Butter Chocolate Chip Bar","3,3,121,3","183,985,34,883","19,19,14,19"
950,951,Vitamin D3 Cholecalciferol Softgels,47,11,"Vitamin B6 100 mg,Liqui-Gels Softgels Dye-Free Allergy,Calcium Magnesium Citrate Plus Vitamin D3 Natural Mixed Berry Flavor,Vitamin D3 1000 I.U Vegetable Capsules","47,11,47,47","876,577,909,805","11,11,11,11"
